trial_id,relation,subject,target,competitor,prompt,corrupt_subject,corrupt_target,corrupt_prompt
P1412_9848,P1412,Andoni Iraola,Spanish,English,Andoni Iraola speaks the language,Itay Tiran,Hebrew,Itay Tiran speaks the language
P1412_9866,P1412,Itay Tiran,Hebrew,English,Itay Tiran speaks the language,Jean Sibelius,Finnish,Jean Sibelius speaks the language
P1412_9887,P1412,Jean Sibelius,Finnish,English,Jean Sibelius speaks the language,Dennis Wilson,English,Dennis Wilson speaks
P1412_9889,P1412,Dennis Wilson,English,French,Dennis Wilson speaks,Lin Huiyin,Chinese,Lin Huiyin speaks the language
P1412_10009,P1412,Lin Huiyin,Chinese,English,Lin Huiyin speaks the language,Dominique Perben,French,The language used by Dominique Perben is
P1412_10036,P1412,Dominique Perben,French,English,The language used by Dominique Perben is,Pier Luigi Nervi,Italian,The language used by Pier Luigi Nervi is
P1412_10147,P1412,Pier Luigi Nervi,Italian,English,The language used by Pier Luigi Nervi is,Jean Rollin,French,The language used by Jean Rollin is
P1412_10176,P1412,Jean Rollin,French,English,The language used by Jean Rollin is,Henry Clay Frick,English,The language used by Henry Clay Frick is
P1412_10213,P1412,Henry Clay Frick,English,French,The language used by Henry Clay Frick is,Henri Salvador,French,Henri Salvador speaks the language
P1412_10234,P1412,Henri Salvador,French,English,Henri Salvador speaks the language,Umberto Spadaro,Italian,Umberto Spadaro writes in
P1412_10250,P1412,Umberto Spadaro,Italian,English,Umberto Spadaro writes in,Nicolas Oudinot,French,Nicolas Oudinot writes in
P1412_10252,P1412,Nicolas Oudinot,French,English,Nicolas Oudinot writes in,Park Chan-wook,Korean,Park Chan-wook speaks
P1412_10294,P1412,Park Chan-wook,Korean,English,Park Chan-wook speaks,Pasupathy,Tamil,The language used by Pasupathy is
P1412_10312,P1412,Pasupathy,Tamil,English,The language used by Pasupathy is,"Charles Louis Auguste Fouquet, duc de Belle-Isle",French,"Charles Louis Auguste Fouquet, duc de Belle-Isle writes in"
P1412_10324,P1412,"Charles Louis Auguste Fouquet, duc de Belle-Isle",French,English,"Charles Louis Auguste Fouquet, duc de Belle-Isle writes in",Edith Maude Hull,English,Edith Maude Hull speaks
P1412_10340,P1412,Edith Maude Hull,English,French,Edith Maude Hull speaks,Jean-Michel Jarre,French,Jean-Michel Jarre speaks
P1412_10341,P1412,Jean-Michel Jarre,French,English,Jean-Michel Jarre speaks,Tacitus,Latin,The language used by Tacitus is
P1412_10389,P1412,Tacitus,Latin,English,The language used by Tacitus is,Kazimierz Wyka,Polish,Kazimierz Wyka speaks
P1412_10394,P1412,Kazimierz Wyka,Polish,English,Kazimierz Wyka speaks,Gerrit Paape,Dutch,The language used by Gerrit Paape is
P1412_10399,P1412,Gerrit Paape,Dutch,English,The language used by Gerrit Paape is,Andrea Bianchi,Italian,Andrea Bianchi speaks the language
P1412_10410,P1412,Andrea Bianchi,Italian,English,Andrea Bianchi speaks the language,Ion Vianu,Romanian,Ion Vianu writes in
P1412_10416,P1412,Ion Vianu,Romanian,English,Ion Vianu writes in,Tecla Scarano,Italian,The language used by Tecla Scarano is
P1412_10440,P1412,Tecla Scarano,Italian,English,The language used by Tecla Scarano is,Henry Drummond Wolff,English,Henry Drummond Wolff speaks
P1412_10460,P1412,Henry Drummond Wolff,English,French,Henry Drummond Wolff speaks,James Garner,English,James Garner speaks
P1412_10560,P1412,James Garner,English,French,James Garner speaks,Michel Portal,French,Michel Portal speaks
P1412_10600,P1412,Michel Portal,French,English,Michel Portal speaks,Aleksandar Zograf,Serbian,The language used by Aleksandar Zograf is
P1412_10617,P1412,Aleksandar Zograf,Serbian,English,The language used by Aleksandar Zograf is,Julia Lovell,English,Julia Lovell writes in
P1412_10635,P1412,Julia Lovell,English,French,Julia Lovell writes in,Humberto Delgado,Portuguese,Humberto Delgado speaks
P1412_10655,P1412,Humberto Delgado,Portuguese,English,Humberto Delgado speaks,Antonio Soler,Spanish,Antonio Soler speaks
P1412_10699,P1412,Antonio Soler,Spanish,English,Antonio Soler speaks,Raquel Morell,Spanish,Raquel Morell speaks
P1412_10758,P1412,Raquel Morell,Spanish,English,Raquel Morell speaks,Maria Bellonci,Italian,Maria Bellonci speaks the language
P1412_10817,P1412,Maria Bellonci,Italian,English,Maria Bellonci speaks the language,Tharika,Tamil,Tharika writes in
P1412_10826,P1412,Tharika,Tamil,English,Tharika writes in,Mick Lally,Irish,The language used by Mick Lally is
P1412_10827,P1412,Mick Lally,Irish,English,The language used by Mick Lally is,Jean-Baptiste Willermoz,French,Jean-Baptiste Willermoz writes in
P1412_10844,P1412,Jean-Baptiste Willermoz,French,English,Jean-Baptiste Willermoz writes in,Antonio Moreno,Spanish,The language used by Antonio Moreno is
P1412_10847,P1412,Antonio Moreno,Spanish,English,The language used by Antonio Moreno is,Paco Rabanne,Spanish,Paco Rabanne speaks the language
P1412_10870,P1412,Paco Rabanne,Spanish,English,Paco Rabanne speaks the language,Vibius Sequester,Latin,The language used by Vibius Sequester is
P1412_10992,P1412,Vibius Sequester,Latin,English,The language used by Vibius Sequester is,Mother Teresa,English,Mother Teresa speaks
P1412_10996,P1412,Mother Teresa,English,French,Mother Teresa speaks,Eadweard Muybridge,English,The language used by Eadweard Muybridge is
P1412_11018,P1412,Eadweard Muybridge,English,French,The language used by Eadweard Muybridge is,Abraham Mateo,Spanish,Abraham Mateo speaks
P1412_11027,P1412,Abraham Mateo,Spanish,English,Abraham Mateo speaks,Pasquale Villari,Italian,Pasquale Villari speaks
P1412_11043,P1412,Pasquale Villari,Italian,English,Pasquale Villari speaks,Paul Antoine Fleuriot de Langle,French,Paul Antoine Fleuriot de Langle speaks
P1412_11059,P1412,Paul Antoine Fleuriot de Langle,French,English,Paul Antoine Fleuriot de Langle speaks,Virgil,Latin,Virgil speaks
P1412_11080,P1412,Virgil,Latin,English,Virgil speaks,Gilbert Romme,French,Gilbert Romme writes in
P1412_11125,P1412,Gilbert Romme,French,English,Gilbert Romme writes in,Oreste Biancoli,Italian,Oreste Biancoli speaks
P1412_11141,P1412,Oreste Biancoli,Italian,English,Oreste Biancoli speaks,"Claude Henri de Rouvroy, comte de Saint-Simon",French,"The language used by Claude Henri de Rouvroy, comte de Saint-Simon is"
P1412_11182,P1412,"Claude Henri de Rouvroy, comte de Saint-Simon",French,English,"The language used by Claude Henri de Rouvroy, comte de Saint-Simon is",Bernardo Dovizi,Italian,Bernardo Dovizi speaks the language
P1412_11234,P1412,Bernardo Dovizi,Italian,English,Bernardo Dovizi speaks the language,Giuseppe Bossi,Italian,The language used by Giuseppe Bossi is
P1412_11241,P1412,Giuseppe Bossi,Italian,English,The language used by Giuseppe Bossi is,James Ussher,English,The language used by James Ussher is
P1412_11275,P1412,James Ussher,English,French,The language used by James Ussher is,Pius X,Latin,Pius X speaks
P1412_11284,P1412,Pius X,Latin,English,Pius X speaks,Stephen Orgel,English,Stephen Orgel speaks
P1412_11294,P1412,Stephen Orgel,English,French,Stephen Orgel speaks,Dominic Behan,Irish,Dominic Behan speaks
P1412_11298,P1412,Dominic Behan,Irish,English,Dominic Behan speaks,Edward Kimber,English,Edward Kimber speaks
P1412_11303,P1412,Edward Kimber,English,French,Edward Kimber speaks,Leopoldo Lugones,Spanish,The language used by Leopoldo Lugones is
P1412_11305,P1412,Leopoldo Lugones,Spanish,English,The language used by Leopoldo Lugones is,Pierre Etchebaster,French,The language used by Pierre Etchebaster is
P1412_11326,P1412,Pierre Etchebaster,French,English,The language used by Pierre Etchebaster is,Aleksey Pisemsky,Russian,Aleksey Pisemsky speaks
P1412_11329,P1412,Aleksey Pisemsky,Russian,English,Aleksey Pisemsky speaks,Jean Joseph Marie Amiot,French,Jean Joseph Marie Amiot writes in
P1412_11358,P1412,Jean Joseph Marie Amiot,French,English,Jean Joseph Marie Amiot writes in,J. G. Ballard,English,J. G. Ballard speaks
P1412_11416,P1412,J. G. Ballard,English,French,J. G. Ballard speaks,Kenneth Anger,English,Kenneth Anger speaks the language
P1412_11417,P1412,Kenneth Anger,English,French,Kenneth Anger speaks the language,Hossein Amini,Persian,The language used by Hossein Amini is
P1412_11444,P1412,Hossein Amini,Persian,English,The language used by Hossein Amini is,Yotam Halperin,Hebrew,Yotam Halperin speaks
P1412_11446,P1412,Yotam Halperin,Hebrew,English,Yotam Halperin speaks,Patrizia Toia,Italian,Patrizia Toia speaks
P1412_11571,P1412,Patrizia Toia,Italian,English,Patrizia Toia speaks,Gevorg Emin,Armenian,Gevorg Emin speaks
P1412_11574,P1412,Gevorg Emin,Armenian,English,Gevorg Emin speaks,Hieronymus Fabricius,Latin,Hieronymus Fabricius speaks
P1412_11584,P1412,Hieronymus Fabricius,Latin,English,Hieronymus Fabricius speaks,Gabriel Scott,Norwegian,The language used by Gabriel Scott is
P1412_11613,P1412,Gabriel Scott,Norwegian,English,The language used by Gabriel Scott is,Leonora Fani,Italian,Leonora Fani writes in
P1412_11616,P1412,Leonora Fani,Italian,English,Leonora Fani writes in,Baal Shem of London,Hebrew,Baal Shem of London speaks the language
P1412_11641,P1412,Baal Shem of London,Hebrew,English,Baal Shem of London speaks the language,Manuel De Sica,Italian,Manuel De Sica speaks the language
P1412_11670,P1412,Manuel De Sica,Italian,English,Manuel De Sica speaks the language,Nassau William Senior,English,Nassau William Senior speaks the language
P1412_11675,P1412,Nassau William Senior,English,French,Nassau William Senior speaks the language,Adolphe Joseph Thomas Monticelli,French,The language used by Adolphe Joseph Thomas Monticelli is
P1412_11715,P1412,Adolphe Joseph Thomas Monticelli,French,English,The language used by Adolphe Joseph Thomas Monticelli is,Anders Sunesen,Latin,Anders Sunesen speaks the language
P1412_11750,P1412,Anders Sunesen,Latin,English,Anders Sunesen speaks the language,Maria Valtorta,Italian,Maria Valtorta writes in
P1412_11758,P1412,Maria Valtorta,Italian,English,Maria Valtorta writes in,Georgius Agricola,Latin,The language used by Georgius Agricola is
P1412_11771,P1412,Georgius Agricola,Latin,English,The language used by Georgius Agricola is,Olivier Megaton,French,Olivier Megaton writes in
P1412_11793,P1412,Olivier Megaton,French,English,Olivier Megaton writes in,Albert Willemetz,French,Albert Willemetz writes in
P1412_11801,P1412,Albert Willemetz,French,English,Albert Willemetz writes in,Marina Ripa di Meana,Italian,Marina Ripa di Meana speaks the language
P1412_11812,P1412,Marina Ripa di Meana,Italian,English,Marina Ripa di Meana speaks the language,Ailyn,Spanish,Ailyn speaks
P1412_11815,P1412,Ailyn,Spanish,English,Ailyn speaks,Carl Bildt,Swedish,The language used by Carl Bildt is
P1412_11828,P1412,Carl Bildt,Swedish,English,The language used by Carl Bildt is,Philip V of Spain,Spanish,Philip V of Spain speaks the language
P1412_11868,P1412,Philip V of Spain,Spanish,English,Philip V of Spain speaks the language,Giambattista Nolli,Italian,The language used by Giambattista Nolli is
P1412_11882,P1412,Giambattista Nolli,Italian,English,The language used by Giambattista Nolli is,Rossano Brazzi,Italian,Rossano Brazzi writes in
P1412_11890,P1412,Rossano Brazzi,Italian,English,Rossano Brazzi writes in,Giacomo Luigi Ciamician,Italian,Giacomo Luigi Ciamician writes in
P1412_11895,P1412,Giacomo Luigi Ciamician,Italian,English,Giacomo Luigi Ciamician writes in,Josep Maria Jujol,Catalan,The language used by Josep Maria Jujol is
P1412_11913,P1412,Josep Maria Jujol,Catalan,English,The language used by Josep Maria Jujol is,Jonas Mekas,English,Jonas Mekas speaks the language
P1412_11924,P1412,Jonas Mekas,English,French,Jonas Mekas speaks the language,Willem Wilmink,Dutch,Willem Wilmink speaks the language
P1412_11944,P1412,Willem Wilmink,Dutch,English,Willem Wilmink speaks the language,Gad Elmaleh,French,Gad Elmaleh speaks
P1412_11968,P1412,Gad Elmaleh,French,English,Gad Elmaleh speaks,Seebohm Rowntree,English,The language used by Seebohm Rowntree is
P1412_11985,P1412,Seebohm Rowntree,English,French,The language used by Seebohm Rowntree is,Uri Malmilian,Hebrew,Uri Malmilian speaks
P1412_11988,P1412,Uri Malmilian,Hebrew,English,Uri Malmilian speaks,Anna Magnani,Italian,Anna Magnani speaks
P1412_12008,P1412,Anna Magnani,Italian,English,Anna Magnani speaks,Jean-Baptiste Tuby,French,Jean-Baptiste Tuby writes in
P1412_12042,P1412,Jean-Baptiste Tuby,French,English,Jean-Baptiste Tuby writes in,Auguste Chevalier,French,Auguste Chevalier speaks the language
P1412_12092,P1412,Auguste Chevalier,French,English,Auguste Chevalier speaks the language,John Willie,English,John Willie writes in
P1412_12098,P1412,John Willie,English,French,John Willie writes in,Felisa Mary,Spanish,The language used by Felisa Mary is
P1412_12133,P1412,Felisa Mary,Spanish,English,The language used by Felisa Mary is,Ebenezer Howard,English,Ebenezer Howard writes in
P1412_12176,P1412,Ebenezer Howard,English,French,Ebenezer Howard writes in,Peter Englund,Swedish,Peter Englund writes in
P1412_12181,P1412,Peter Englund,Swedish,English,Peter Englund writes in,Chester Kallman,English,The language used by Chester Kallman is
P1412_12189,P1412,Chester Kallman,English,French,The language used by Chester Kallman is,Louis Bonaparte,French,The language used by Louis Bonaparte is
P1412_12212,P1412,Louis Bonaparte,French,English,The language used by Louis Bonaparte is,Yoav Gelber,Hebrew,Yoav Gelber writes in
P1412_12216,P1412,Yoav Gelber,Hebrew,English,Yoav Gelber writes in,Shaan Shahid,English,Shaan Shahid speaks
P1412_12223,P1412,Shaan Shahid,English,French,Shaan Shahid speaks,Enric Prat de la Riba,Catalan,Enric Prat de la Riba speaks
P1412_12235,P1412,Enric Prat de la Riba,Catalan,English,Enric Prat de la Riba speaks,George Michael,English,The language used by George Michael is
P1412_12321,P1412,George Michael,English,French,The language used by George Michael is,Zygmunt Bauman,English,Zygmunt Bauman speaks the language
P1412_12355,P1412,Zygmunt Bauman,English,French,Zygmunt Bauman speaks the language,Paul Ulrich Villard,French,Paul Ulrich Villard speaks the language
P1412_12359,P1412,Paul Ulrich Villard,French,English,Paul Ulrich Villard speaks the language,Giovanni Valentini,Italian,Giovanni Valentini writes in
P1412_12369,P1412,Giovanni Valentini,Italian,English,Giovanni Valentini writes in,Arantxa Parra Santonja,Spanish,The language used by Arantxa Parra Santonja is
P1412_12385,P1412,Arantxa Parra Santonja,Spanish,English,The language used by Arantxa Parra Santonja is,Nicci French,English,The language used by Nicci French is
P1412_12446,P1412,Nicci French,English,French,The language used by Nicci French is,Laure Duthilleul,French,Laure Duthilleul speaks the language
P1412_12454,P1412,Laure Duthilleul,French,English,Laure Duthilleul speaks the language,Christa Theret,French,Christa Theret speaks the language
P1412_12485,P1412,Christa Theret,French,English,Christa Theret speaks the language,Cedar Paul,English,Cedar Paul writes in
P1412_12487,P1412,Cedar Paul,English,French,Cedar Paul writes in,Mirza Basheer-ud-Din Mahmood Ahmad,English,The language used by Mirza Basheer-ud-Din Mahmood Ahmad is
P1412_12547,P1412,Mirza Basheer-ud-Din Mahmood Ahmad,English,French,The language used by Mirza Basheer-ud-Din Mahmood Ahmad is,Sharon Osbourne,English,Sharon Osbourne speaks
P1412_12588,P1412,Sharon Osbourne,English,French,Sharon Osbourne speaks,Agnolo Firenzuola,Italian,Agnolo Firenzuola writes in
P1412_12629,P1412,Agnolo Firenzuola,Italian,English,Agnolo Firenzuola writes in,Gajanan Madhav Muktibodh,Hindi,Gajanan Madhav Muktibodh writes in
P1412_12637,P1412,Gajanan Madhav Muktibodh,Hindi,English,Gajanan Madhav Muktibodh writes in,Howard Vaughton,English,Howard Vaughton writes in
P1412_12723,P1412,Howard Vaughton,English,French,Howard Vaughton writes in,Ioannis Kasoulidis,Greek,Ioannis Kasoulidis writes in
P1412_12731,P1412,Ioannis Kasoulidis,Greek,English,Ioannis Kasoulidis writes in,Deirdre McCloskey,English,Deirdre McCloskey speaks
P1412_12738,P1412,Deirdre McCloskey,English,French,Deirdre McCloskey speaks,Raymond van Barneveld,Dutch,Raymond van Barneveld speaks the language
P1412_12740,P1412,Raymond van Barneveld,Dutch,English,Raymond van Barneveld speaks the language,Amilcare Cipriani,Italian,Amilcare Cipriani speaks
P1412_12757,P1412,Amilcare Cipriani,Italian,English,Amilcare Cipriani speaks,Louis Petit de Bachaumont,French,The language used by Louis Petit de Bachaumont is
P1412_12770,P1412,Louis Petit de Bachaumont,French,English,The language used by Louis Petit de Bachaumont is,Kulbhushan Kharbanda,Hindi,The language used by Kulbhushan Kharbanda is
P1412_12824,P1412,Kulbhushan Kharbanda,Hindi,English,The language used by Kulbhushan Kharbanda is,Jabr Muadi,Hebrew,The language used by Jabr Muadi is
